request_id,arrival_ms,output_tokens,split,prompt_tokens,source_timestamp,source_row
azure-code-v3-0582,198766.409,4,validation,4521,2024-05-12 08:51:02.788989+00:00,3765917
azure-code-v3-0583,198999.196,9,validation,1190,2024-05-12 08:51:03.021776+00:00,3765918
azure-code-v3-0584,199381.649,112,validation,6150,2024-05-12 08:51:03.404229+00:00,3765919
azure-code-v3-0585,199633.587,8,validation,6150,2024-05-12 08:51:03.656167+00:00,3765920
azure-code-v3-0586,200246.068,1,validation,1191,2024-05-12 08:51:04.268648+00:00,3765921
azure-code-v3-0587,200771.714,22,validation,5599,2024-05-12 08:51:04.794294+00:00,3765922
azure-code-v3-0588,200885.641,138,validation,6151,2024-05-12 08:51:04.908221+00:00,3765923
azure-code-v3-0589,201018.522,19,validation,7668,2024-05-12 08:51:05.041102+00:00,3765924
azure-code-v3-0590,201571.067,78,validation,1019,2024-05-12 08:51:05.593647+00:00,3765925
azure-code-v3-0591,201571.724,2,validation,1020,2024-05-12 08:51:05.594304+00:00,3765926
azure-code-v3-0592,201886.855,16,validation,1796,2024-05-12 08:51:05.909435+00:00,3765927
azure-code-v3-0593,202018.407,18,validation,7669,2024-05-12 08:51:06.040987+00:00,3765928
azure-code-v3-0594,202117.247,29,validation,771,2024-05-12 08:51:06.139827+00:00,3765929
azure-code-v3-0595,202136.053,139,validation,6152,2024-05-12 08:51:06.158633+00:00,3765930
azure-code-v3-0596,202313.331,1,validation,1020,2024-05-12 08:51:06.335911+00:00,3765931
azure-code-v3-0597,202610.773,1,validation,771,2024-05-12 08:51:06.633353+00:00,3765932
azure-code-v3-0598,202633.813,15,validation,1801,2024-05-12 08:51:06.656393+00:00,3765933
azure-code-v3-0599,203064.573,107,validation,1020,2024-05-12 08:51:07.087153+00:00,3765934
azure-code-v3-0600,203111.939,11,validation,771,2024-05-12 08:51:07.134519+00:00,3765935
azure-code-v3-0601,203271.393,22,validation,5601,2024-05-12 08:51:07.293973+00:00,3765936
azure-code-v3-0602,203371.270,21,validation,771,2024-05-12 08:51:07.393850+00:00,3765937
azure-code-v3-0603,203611.079,1,validation,771,2024-05-12 08:51:07.633659+00:00,3765938
azure-code-v3-0604,203866.867,22,validation,771,2024-05-12 08:51:07.889447+00:00,3765939
azure-code-v3-0605,203981.387,5,validation,1528,2024-05-12 08:51:08.003967+00:00,3765940
azure-code-v3-0606,204267.943,16,validation,7669,2024-05-12 08:51:08.290523+00:00,3765941
azure-code-v3-0607,204731.738,1,validation,1528,2024-05-12 08:51:08.754318+00:00,3765942
azure-code-v3-0608,204883.970,2,validation,3185,2024-05-12 08:51:08.906550+00:00,3765943
azure-code-v3-0609,205022.090,15,validation,7669,2024-05-12 08:51:09.044670+00:00,3765944
azure-code-v3-0610,205109.902,19,validation,41,2024-05-12 08:51:09.132482+00:00,3765945
azure-code-v3-0611,205134.871,12,validation,1803,2024-05-12 08:51:09.157451+00:00,3765946
azure-code-v3-0612,205231.773,4,validation,1529,2024-05-12 08:51:09.254353+00:00,3765947
azure-code-v3-0613,205610.956,4,validation,768,2024-05-12 08:51:09.633536+00:00,3765948
azure-code-v3-0614,205859.259,1,validation,768,2024-05-12 08:51:09.881839+00:00,3765949
azure-code-v3-0615,206108.508,1,validation,767,2024-05-12 08:51:10.131088+00:00,3765950
azure-code-v3-0616,206312.752,16,validation,41,2024-05-12 08:51:10.335332+00:00,3765951
azure-code-v3-0617,206612.890,28,validation,767,2024-05-12 08:51:10.635470+00:00,3765952
azure-code-v3-0618,206770.061,14,validation,7670,2024-05-12 08:51:10.792641+00:00,3765953
azure-code-v3-0619,206988.536,26,validation,4823,2024-05-12 08:51:11.011116+00:00,3765954
azure-code-v3-0620,207111.356,33,validation,766,2024-05-12 08:51:11.133936+00:00,3765955
azure-code-v3-0621,207381.006,5,validation,1894,2024-05-12 08:51:11.403586+00:00,3765956
azure-code-v3-0622,208022.606,19,validation,7671,2024-05-12 08:51:12.045186+00:00,3765957
azure-code-v3-0623,208108.518,1,validation,769,2024-05-12 08:51:12.131098+00:00,3765958
azure-code-v3-0624,208380.938,5,validation,1894,2024-05-12 08:51:12.403518+00:00,3765959
azure-code-v3-0625,209244.489,1,validation,1018,2024-05-12 08:51:13.267069+00:00,3765960
azure-code-v3-0626,209267.594,21,validation,7672,2024-05-12 08:51:13.290174+00:00,3765961
azure-code-v3-0627,209362.379,20,validation,772,2024-05-12 08:51:13.384959+00:00,3765962
azure-code-v3-0628,209735.623,9,validation,1529,2024-05-12 08:51:13.758203+00:00,3765963
azure-code-v3-0629,210111.712,17,validation,772,2024-05-12 08:51:14.134292+00:00,3765964
azure-code-v3-0630,210244.466,1,validation,1020,2024-05-12 08:51:14.267046+00:00,3765965
azure-code-v3-0631,210265.872,7,validation,7672,2024-05-12 08:51:14.288452+00:00,3765966
azure-code-v3-0632,210488.235,33,validation,2015,2024-05-12 08:51:14.510815+00:00,3765967
azure-code-v3-0633,210516.570,11,validation,7672,2024-05-12 08:51:14.539150+00:00,3765968
azure-code-v3-0634,210737.002,15,validation,42,2024-05-12 08:51:14.759582+00:00,3765969
azure-code-v3-0635,210858.254,1,validation,774,2024-05-12 08:51:14.880834+00:00,3765970
azure-code-v3-0636,210881.095,4,validation,1895,2024-05-12 08:51:14.903675+00:00,3765971
azure-code-v3-0637,211018.182,16,validation,7672,2024-05-12 08:51:15.040762+00:00,3765972
azure-code-v3-0638,211112.451,14,validation,775,2024-05-12 08:51:15.135031+00:00,3765973
azure-code-v3-0639,211311.709,11,validation,771,2024-05-12 08:51:15.334289+00:00,3765974
azure-code-v3-0640,211361.833,1,validation,775,2024-05-12 08:51:15.384413+00:00,3765975
azure-code-v3-0641,211496.336,14,validation,1023,2024-05-12 08:51:15.518916+00:00,3765976
azure-code-v3-0642,211517.244,3,validation,961,2024-05-12 08:51:15.539824+00:00,3765977
azure-code-v3-0643,211766.002,14,validation,7673,2024-05-12 08:51:15.788582+00:00,3765978
azure-code-v3-0644,211867.549,13,validation,4345,2024-05-12 08:51:15.890129+00:00,3765979
azure-code-v3-0645,211869.822,15,validation,777,2024-05-12 08:51:15.892402+00:00,3765980
azure-code-v3-0646,212567.956,96,validation,1022,2024-05-12 08:51:16.590536+00:00,3765981
azure-code-v3-0647,212631.302,27,validation,771,2024-05-12 08:51:16.653882+00:00,3765982
azure-code-v3-0648,212765.983,4,validation,5604,2024-05-12 08:51:16.788563+00:00,3765983
azure-code-v3-0649,213017.393,17,validation,4780,2024-05-12 08:51:17.039973+00:00,3765984
azure-code-v3-0650,213063.579,1,validation,2684,2024-05-12 08:51:17.086159+00:00,3765985
azure-code-v3-0651,213111.490,16,validation,777,2024-05-12 08:51:17.134070+00:00,3765986
azure-code-v3-0652,213268.345,11,validation,7674,2024-05-12 08:51:17.290925+00:00,3765987
azure-code-v3-0653,213268.510,9,validation,2094,2024-05-12 08:51:17.291090+00:00,3765988
azure-code-v3-0654,213380.403,13,validation,5865,2024-05-12 08:51:17.402983+00:00,3765989
azure-code-v3-0655,213568.282,69,validation,1022,2024-05-12 08:51:17.590862+00:00,3765990
azure-code-v3-0656,213864.447,9,validation,4345,2024-05-12 08:51:17.887027+00:00,3765991
azure-code-v3-0657,214232.670,1,validation,1529,2024-05-12 08:51:18.255250+00:00,3765992
azure-code-v3-0658,214315.959,15,validation,1024,2024-05-12 08:51:18.338539+00:00,3765993
azure-code-v3-0659,214516.083,9,validation,2094,2024-05-12 08:51:18.538663+00:00,3765994
azure-code-v3-0660,214814.199,6,validation,1025,2024-05-12 08:51:18.836779+00:00,3765995
azure-code-v3-0661,215246.975,15,validation,1786,2024-05-12 08:51:19.269555+00:00,3765996
azure-code-v3-0662,215315.166,16,validation,1026,2024-05-12 08:51:19.337746+00:00,3765997
azure-code-v3-0663,215515.770,6,validation,2095,2024-05-12 08:51:19.538350+00:00,3765998
azure-code-v3-0664,215629.368,51,validation,1900,2024-05-12 08:51:19.651948+00:00,3765999
azure-code-v3-0665,216017.777,14,validation,7675,2024-05-12 08:51:20.040357+00:00,3766000
azure-code-v3-0666,216018.555,4,validation,2096,2024-05-12 08:51:20.041135+00:00,3766001
azure-code-v3-0667,216365.036,9,validation,783,2024-05-12 08:51:20.387616+00:00,3766002
azure-code-v3-0668,216563.309,2,validation,2684,2024-05-12 08:51:20.585889+00:00,3766003
azure-code-v3-0669,216863.969,8,validation,783,2024-05-12 08:51:20.886549+00:00,3766004
azure-code-v3-0670,216884.808,18,validation,5669,2024-05-12 08:51:20.907388+00:00,3766005
azure-code-v3-0671,217063.604,27,validation,1030,2024-05-12 08:51:21.086184+00:00,3766006
azure-code-v3-0672,217515.752,3,validation,2099,2024-05-12 08:51:21.538332+00:00,3766007
azure-code-v3-0673,217629.444,3,validation,5660,2024-05-12 08:51:21.652024+00:00,3766008
azure-code-v3-0674,217865.447,31,validation,783,2024-05-12 08:51:21.888027+00:00,3766009
azure-code-v3-0675,217865.943,1,validation,5297,2024-05-12 08:51:21.888523+00:00,3766010
azure-code-v3-0676,217884.601,9,validation,776,2024-05-12 08:51:21.907181+00:00,3766011
azure-code-v3-0677,218111.245,2,validation,5297,2024-05-12 08:51:22.133825+00:00,3766012
azure-code-v3-0678,218312.244,2,validation,2684,2024-05-12 08:51:22.334824+00:00,3766013
azure-code-v3-0679,218383.767,1,validation,776,2024-05-12 08:51:22.406347+00:00,3766014
azure-code-v3-0680,218617.314,1,validation,7231,2024-05-12 08:51:22.639894+00:00,3766015
azure-code-v3-0681,218619.571,61,validation,783,2024-05-12 08:51:22.642151+00:00,3766016
azure-code-v3-0682,218813.694,3,validation,2685,2024-05-12 08:51:22.836274+00:00,3766017
azure-code-v3-0683,220630.505,26,validation,776,2024-05-12 08:51:24.653085+00:00,3766018
azure-code-v3-0684,221266.826,18,validation,2103,2024-05-12 08:51:25.289406+00:00,3766019
azure-code-v3-0685,221517.224,21,validation,2104,2024-05-12 08:51:25.539804+00:00,3766020
azure-code-v3-0686,221564.774,7,validation,1034,2024-05-12 08:51:25.587354+00:00,3766021
azure-code-v3-0687,222315.714,17,validation,1034,2024-05-12 08:51:26.338294+00:00,3766022
azure-code-v3-0688,222630.313,25,validation,777,2024-05-12 08:51:26.652893+00:00,3766023
azure-code-v3-0689,223021.937,20,validation,2107,2024-05-12 08:51:27.044517+00:00,3766024
azure-code-v3-0690,223023.473,6,validation,1165,2024-05-12 08:51:27.046053+00:00,3766025
azure-code-v3-0691,225277.917,186,validation,1170,2024-05-12 08:51:29.300497+00:00,3766026
azure-code-v3-0692,226518.627,26,validation,7675,2024-05-12 08:51:30.541207+00:00,3766027
azure-code-v3-0693,226634.433,26,validation,779,2024-05-12 08:51:30.657013+00:00,3766028
azure-code-v3-0694,226884.268,14,validation,5694,2024-05-12 08:51:30.906848+00:00,3766029
azure-code-v3-0695,226994.790,7,validation,2921,2024-05-12 08:51:31.017370+00:00,3766030
azure-code-v3-0696,227267.213,3,validation,961,2024-05-12 08:51:31.289793+00:00,3766031
azure-code-v3-0697,227773.291,3,validation,961,2024-05-12 08:51:31.795871+00:00,3766032
azure-code-v3-0698,228268.116,166,validation,2124,2024-05-12 08:51:32.290696+00:00,3766033
azure-code-v3-0699,230131.475,14,validation,5694,2024-05-12 08:51:34.154055+00:00,3766034
azure-code-v3-0700,230361.566,1,validation,4284,2024-05-12 08:51:34.384146+00:00,3766035
azure-code-v3-0701,230362.648,6,validation,4283,2024-05-12 08:51:34.385228+00:00,3766036
azure-code-v3-0702,230746.452,1,validation,2915,2024-05-12 08:51:34.769032+00:00,3766037
azure-code-v3-0703,230859.050,19,validation,4283,2024-05-12 08:51:34.881630+00:00,3766038
azure-code-v3-0704,231133.736,76,validation,5695,2024-05-12 08:51:35.156316+00:00,3766039
azure-code-v3-0705,231563.060,66,validation,2575,2024-05-12 08:51:35.585640+00:00,3766040
azure-code-v3-0706,231859.777,19,validation,4283,2024-05-12 08:51:35.882357+00:00,3766041
azure-code-v3-0707,231879.657,9,validation,1914,2024-05-12 08:51:35.902237+00:00,3766042
azure-code-v3-0708,232267.233,9,validation,2130,2024-05-12 08:51:36.289813+00:00,3766043
azure-code-v3-0709,233765.894,23,validation,7680,2024-05-12 08:51:37.788474+00:00,3766044
azure-code-v3-0710,236017.030,22,validation,7681,2024-05-12 08:51:40.039610+00:00,3766045
azure-code-v3-0711,236310.782,12,validation,2578,2024-05-12 08:51:40.333362+00:00,3766046
azure-code-v3-0712,236861.588,1,validation,2896,2024-05-12 08:51:40.884168+00:00,3766047
azure-code-v3-0713,237111.498,2,validation,2895,2024-05-12 08:51:41.134078+00:00,3766048
azure-code-v3-0714,237517.169,15,validation,7680,2024-05-12 08:51:41.539749+00:00,3766049
azure-code-v3-0715,237811.719,18,validation,2577,2024-05-12 08:51:41.834299+00:00,3766050
azure-code-v3-0716,239061.273,17,validation,2577,2024-05-12 08:51:43.083853+00:00,3766051
azure-code-v3-0717,241017.711,18,validation,7683,2024-05-12 08:51:45.040291+00:00,3766052
azure-code-v3-0718,241060.469,12,validation,2577,2024-05-12 08:51:45.083049+00:00,3766053
azure-code-v3-0719,242481.077,3,validation,2552,2024-05-12 08:51:46.503657+00:00,3766054
azure-code-v3-0720,243017.709,1,validation,2169,2024-05-12 08:51:47.040289+00:00,3766055
azure-code-v3-0721,243268.326,3,validation,2169,2024-05-12 08:51:47.290906+00:00,3766056
azure-code-v3-0722,243518.640,12,validation,5495,2024-05-12 08:51:47.541220+00:00,3766057
azure-code-v3-0723,244311.201,2,validation,1390,2024-05-12 08:51:48.333781+00:00,3766058
azure-code-v3-0724,245810.981,13,validation,220,2024-05-12 08:51:49.833561+00:00,3766059
azure-code-v3-0725,246251.375,1,validation,1027,2024-05-12 08:51:50.273955+00:00,3766060
azure-code-v3-0726,248021.358,18,validation,7674,2024-05-12 08:51:52.043938+00:00,3766061
azure-code-v3-0727,249768.232,14,validation,22,2024-05-12 08:51:53.790812+00:00,3766062
azure-code-v3-0728,250501.988,688,validation,1030,2024-05-12 08:51:54.524568+00:00,3766063
azure-code-v3-0729,250628.911,2,validation,4890,2024-05-12 08:51:54.651491+00:00,3766064
azure-code-v3-0730,251483.939,8,validation,46,2024-05-12 08:51:55.506519+00:00,3766065
azure-code-v3-0731,251765.258,14,validation,7676,2024-05-12 08:51:55.787838+00:00,3766066
azure-code-v3-0732,252516.598,2,validation,2172,2024-05-12 08:51:56.539178+00:00,3766067
azure-code-v3-0733,252766.427,44,validation,5449,2024-05-12 08:51:56.789007+00:00,3766068
azure-code-v3-0734,253267.469,12,validation,5504,2024-05-12 08:51:57.290049+00:00,3766069
azure-code-v3-0735,253267.643,8,validation,4778,2024-05-12 08:51:57.290223+00:00,3766070
azure-code-v3-0736,253766.325,8,validation,4778,2024-05-12 08:51:57.788905+00:00,3766071
azure-code-v3-0737,253988.292,23,validation,47,2024-05-12 08:51:58.010872+00:00,3766072
azure-code-v3-0738,254017.214,15,validation,7674,2024-05-12 08:51:58.039794+00:00,3766073
azure-code-v3-0739,254629.694,30,validation,2994,2024-05-12 08:51:58.652274+00:00,3766074
azure-code-v3-0740,254733.567,9,validation,1523,2024-05-12 08:51:58.756147+00:00,3766075
azure-code-v3-0741,256735.223,1,validation,1526,2024-05-12 08:52:00.757803+00:00,3766076
azure-code-v3-0742,256736.261,21,validation,3897,2024-05-12 08:52:00.758841+00:00,3766077
azure-code-v3-0743,256766.047,15,validation,23,2024-05-12 08:52:00.788627+00:00,3766078
azure-code-v3-0744,257019.243,3,validation,954,2024-05-12 08:52:01.041823+00:00,3766079
azure-code-v3-0745,257235.092,8,validation,1526,2024-05-12 08:52:01.257672+00:00,3766080
azure-code-v3-0746,257517.485,3,validation,961,2024-05-12 08:52:01.540065+00:00,3766081
azure-code-v3-0747,257633.795,4,validation,779,2024-05-12 08:52:01.656375+00:00,3766082
azure-code-v3-0748,257735.262,12,validation,1529,2024-05-12 08:52:01.757842+00:00,3766083
azure-code-v3-0749,257885.332,11,validation,790,2024-05-12 08:52:01.907912+00:00,3766084
azure-code-v3-0750,259884.278,3,validation,5946,2024-05-12 08:52:03.906858+00:00,3766085
azure-code-v3-0751,259982.100,8,validation,1530,2024-05-12 08:52:04.004680+00:00,3766086
azure-code-v3-0752,260132.475,30,validation,790,2024-05-12 08:52:04.155055+00:00,3766087
azure-code-v3-0753,260630.846,3,validation,5947,2024-05-12 08:52:04.653426+00:00,3766088
azure-code-v3-0754,262131.216,11,validation,3015,2024-05-12 08:52:06.153796+00:00,3766089
azure-code-v3-0755,262632.159,10,validation,3016,2024-05-12 08:52:06.654739+00:00,3766090
azure-code-v3-0756,262980.730,11,validation,1531,2024-05-12 08:52:07.003310+00:00,3766091
azure-code-v3-0757,263481.800,9,validation,1530,2024-05-12 08:52:07.504380+00:00,3766092
azure-code-v3-0758,263890.178,23,validation,796,2024-05-12 08:52:07.912758+00:00,3766093
azure-code-v3-0759,264982.015,8,validation,1532,2024-05-12 08:52:09.004595+00:00,3766094
azure-code-v3-0760,265133.427,13,validation,5946,2024-05-12 08:52:09.156007+00:00,3766095
azure-code-v3-0761,265270.746,15,validation,27,2024-05-12 08:52:09.293326+00:00,3766096
azure-code-v3-0762,265482.598,7,validation,1533,2024-05-12 08:52:09.505178+00:00,3766097
azure-code-v3-0763,266382.288,3,validation,6596,2024-05-12 08:52:10.404868+00:00,3766098
azure-code-v3-0764,266522.463,82,validation,5458,2024-05-12 08:52:10.545043+00:00,3766099
azure-code-v3-0765,267020.723,12,validation,5513,2024-05-12 08:52:11.043303+00:00,3766100
azure-code-v3-0766,267362.353,5,validation,4395,2024-05-12 08:52:11.384933+00:00,3766101
azure-code-v3-0767,267481.444,51,validation,1537,2024-05-12 08:52:11.504024+00:00,3766102
azure-code-v3-0768,267630.103,3,validation,5802,2024-05-12 08:52:11.652683+00:00,3766103
azure-code-v3-0769,267982.164,32,validation,1537,2024-05-12 08:52:12.004744+00:00,3766104
azure-code-v3-0770,268482.926,41,validation,1537,2024-05-12 08:52:12.505506+00:00,3766105
azure-code-v3-0771,268749.814,15,validation,1029,2024-05-12 08:52:12.772394+00:00,3766106
azure-code-v3-0772,268769.739,3,validation,961,2024-05-12 08:52:12.792319+00:00,3766107
azure-code-v3-0773,269019.020,18,validation,31,2024-05-12 08:52:13.041600+00:00,3766108
azure-code-v3-0774,269022.133,3,validation,954,2024-05-12 08:52:13.044713+00:00,3766109
azure-code-v3-0775,269030.516,12,validation,5513,2024-05-12 08:52:13.053096+00:00,3766110
azure-code-v3-0776,269135.985,52,validation,5118,2024-05-12 08:52:13.158565+00:00,3766111
azure-code-v3-0777,269515.548,3,validation,954,2024-05-12 08:52:13.538128+00:00,3766112
azure-code-v3-0778,269883.725,15,validation,1901,2024-05-12 08:52:13.906305+00:00,3766113
azure-code-v3-0779,270382.017,51,validation,1900,2024-05-12 08:52:14.404597+00:00,3766114
azure-code-v3-0780,270515.128,16,validation,5513,2024-05-12 08:52:14.537708+00:00,3766115
azure-code-v3-0781,270767.650,15,validation,48,2024-05-12 08:52:14.790230+00:00,3766116
azure-code-v3-0782,271017.014,2,validation,4778,2024-05-12 08:52:15.039594+00:00,3766117
azure-code-v3-0783,271135.714,20,validation,196,2024-05-12 08:52:15.158294+00:00,3766118
azure-code-v3-0784,271231.707,8,validation,1539,2024-05-12 08:52:15.254287+00:00,3766119
azure-code-v3-0785,271633.556,9,validation,1879,2024-05-12 08:52:15.656136+00:00,3766120
azure-code-v3-0786,271633.988,21,validation,269,2024-05-12 08:52:15.656568+00:00,3766121
azure-code-v3-0787,271765.594,1,validation,4779,2024-05-12 08:52:15.788174+00:00,3766122
azure-code-v3-0788,272017.242,13,validation,5523,2024-05-12 08:52:16.039822+00:00,3766123
azure-code-v3-0789,272134.246,1,validation,1881,2024-05-12 08:52:16.156826+00:00,3766124
azure-code-v3-0790,272380.117,10,validation,1881,2024-05-12 08:52:16.402697+00:00,3766125
azure-code-v3-0791,273248.381,10,validation,1029,2024-05-12 08:52:17.270961+00:00,3766126
azure-code-v3-0792,273631.705,9,validation,1905,2024-05-12 08:52:17.654285+00:00,3766127
azure-code-v3-0793,273981.812,4,validation,1543,2024-05-12 08:52:18.004392+00:00,3766128
azure-code-v3-0794,274732.876,1,validation,1544,2024-05-12 08:52:18.755456+00:00,3766129
azure-code-v3-0795,275481.093,2,validation,1545,2024-05-12 08:52:19.503673+00:00,3766130
azure-code-v3-0796,275499.724,10,validation,53,2024-05-12 08:52:19.522304+00:00,3766131
azure-code-v3-0797,276015.057,1,validation,4518,2024-05-12 08:52:20.037637+00:00,3766132
azure-code-v3-0798,276248.377,4,validation,1032,2024-05-12 08:52:20.270957+00:00,3766133
azure-code-v3-0799,276516.708,3,validation,4518,2024-05-12 08:52:20.539288+00:00,3766134
azure-code-v3-0800,277562.611,44,validation,4410,2024-05-12 08:52:21.585191+00:00,3766135
azure-code-v3-0801,278132.557,4,validation,3033,2024-05-12 08:52:22.155137+00:00,3766136
azure-code-v3-0802,278133.233,75,validation,1913,2024-05-12 08:52:22.155813+00:00,3766137
azure-code-v3-0803,278882.247,3,validation,5123,2024-05-12 08:52:22.904827+00:00,3766138
azure-code-v3-0804,279018.122,5,validation,4783,2024-05-12 08:52:23.040702+00:00,3766139
azure-code-v3-0805,279019.346,3,validation,2516,2024-05-12 08:52:23.041926+00:00,3766140
azure-code-v3-0806,279265.850,3,validation,2516,2024-05-12 08:52:23.288430+00:00,3766141
azure-code-v3-0807,280015.677,4,validation,4783,2024-05-12 08:52:24.038257+00:00,3766142
azure-code-v3-0808,280247.563,5,validation,1032,2024-05-12 08:52:24.270143+00:00,3766143
azure-code-v3-0809,280381.587,18,validation,248,2024-05-12 08:52:24.404167+00:00,3766144
azure-code-v3-0810,280515.326,6,validation,4782,2024-05-12 08:52:24.537906+00:00,3766145
azure-code-v3-0811,280880.992,1,validation,3036,2024-05-12 08:52:24.903572+00:00,3766146
azure-code-v3-0812,280996.691,5,validation,1033,2024-05-12 08:52:25.019271+00:00,3766147
azure-code-v3-0813,281363.244,3,validation,2851,2024-05-12 08:52:25.385824+00:00,3766148
azure-code-v3-0814,282266.554,5,validation,4783,2024-05-12 08:52:26.289134+00:00,3766149
azure-code-v3-0815,282494.991,3,validation,1034,2024-05-12 08:52:26.517571+00:00,3766150
azure-code-v3-0816,283482.443,15,validation,2241,2024-05-12 08:52:27.505023+00:00,3766151
azure-code-v3-0817,283498.531,8,validation,1038,2024-05-12 08:52:27.521111+00:00,3766152
azure-code-v3-0818,283565.397,4,validation,5074,2024-05-12 08:52:27.587977+00:00,3766153
azure-code-v3-0819,284269.426,10,validation,5626,2024-05-12 08:52:28.292006+00:00,3766154
azure-code-v3-0820,284383.047,3,validation,5123,2024-05-12 08:52:28.405627+00:00,3766155
azure-code-v3-0821,284998.625,4,validation,1041,2024-05-12 08:52:29.021205+00:00,3766156
azure-code-v3-0822,285130.760,17,validation,230,2024-05-12 08:52:29.153340+00:00,3766157
azure-code-v3-0823,285246.826,2,validation,1048,2024-05-12 08:52:29.269406+00:00,3766158
azure-code-v3-0824,285496.958,1,validation,1049,2024-05-12 08:52:29.519538+00:00,3766159
azure-code-v3-0825,285814.882,16,validation,5074,2024-05-12 08:52:29.837462+00:00,3766160
azure-code-v3-0826,286139.779,24,validation,801,2024-05-12 08:52:30.162359+00:00,3766161
azure-code-v3-0827,286250.114,39,validation,1051,2024-05-12 08:52:30.272694+00:00,3766162
azure-code-v3-0828,286251.161,1,validation,5413,2024-05-12 08:52:30.273741+00:00,3766163
azure-code-v3-0829,286269.964,16,validation,5628,2024-05-12 08:52:30.292544+00:00,3766164
azure-code-v3-0830,286311.838,25,validation,5074,2024-05-12 08:52:30.334418+00:00,3766165
azure-code-v3-0831,286385.564,12,validation,815,2024-05-12 08:52:30.408144+00:00,3766166
azure-code-v3-0832,286566.382,17,validation,5074,2024-05-12 08:52:30.588962+00:00,3766167
azure-code-v3-0833,286768.212,8,validation,2518,2024-05-12 08:52:30.790792+00:00,3766168
azure-code-v3-0834,287001.975,74,validation,5413,2024-05-12 08:52:31.024555+00:00,3766169
azure-code-v3-0835,287233.394,2,validation,2497,2024-05-12 08:52:31.255974+00:00,3766170
azure-code-v3-0836,287517.799,2,validation,1501,2024-05-12 08:52:31.540379+00:00,3766171
azure-code-v3-0837,288768.757,1,validation,2518,2024-05-12 08:52:32.791337+00:00,3766172
azure-code-v3-0838,288813.572,13,validation,5075,2024-05-12 08:52:32.836152+00:00,3766173
azure-code-v3-0839,289270.478,2,validation,2517,2024-05-12 08:52:33.293058+00:00,3766174
azure-code-v3-0840,289315.506,16,validation,197,2024-05-12 08:52:33.338086+00:00,3766175
azure-code-v3-0841,289384.060,18,validation,3040,2024-05-12 08:52:33.406640+00:00,3766176
azure-code-v3-0842,290000.746,64,validation,5413,2024-05-12 08:52:34.023326+00:00,3766177
azure-code-v3-0843,290064.941,7,validation,1988,2024-05-12 08:52:34.087521+00:00,3766178
azure-code-v3-0844,290362.909,16,validation,56,2024-05-12 08:52:34.385489+00:00,3766179
azure-code-v3-0845,290381.412,16,validation,819,2024-05-12 08:52:34.403992+00:00,3766180
azure-code-v3-0846,291000.141,13,validation,1061,2024-05-12 08:52:35.022721+00:00,3766181
azure-code-v3-0847,291019.598,1,validation,2159,2024-05-12 08:52:35.042178+00:00,3766182
azure-code-v3-0848,291131.694,3,validation,5926,2024-05-12 08:52:35.154274+00:00,3766183
azure-code-v3-0849,291132.802,17,validation,230,2024-05-12 08:52:35.155382+00:00,3766184
azure-code-v3-0850,291517.489,4,validation,5626,2024-05-12 08:52:35.540069+00:00,3766185
azure-code-v3-0851,291879.749,3,validation,5927,2024-05-12 08:52:35.902329+00:00,3766186
azure-code-v3-0852,292131.158,10,validation,3037,2024-05-12 08:52:36.153738+00:00,3766187
azure-code-v3-0853,292381.081,13,validation,825,2024-05-12 08:52:36.403661+00:00,3766188
azure-code-v3-0854,292565.901,39,validation,4413,2024-05-12 08:52:36.588481+00:00,3766189
azure-code-v3-0855,292765.785,7,validation,5622,2024-05-12 08:52:36.788365+00:00,3766190
azure-code-v3-0856,292982.722,1,validation,1537,2024-05-12 08:52:37.005302+00:00,3766191
azure-code-v3-0857,293312.449,42,validation,4414,2024-05-12 08:52:37.335029+00:00,3766192
azure-code-v3-0858,293766.354,5,validation,5624,2024-05-12 08:52:37.788934+00:00,3766193
azure-code-v3-0859,294134.948,15,validation,3041,2024-05-12 08:52:38.157528+00:00,3766194
azure-code-v3-0860,294231.073,1,validation,1538,2024-05-12 08:52:38.253653+00:00,3766195
azure-code-v3-0861,294264.667,1,validation,5624,2024-05-12 08:52:38.287247+00:00,3766196
azure-code-v3-0862,295233.510,3,validation,1538,2024-05-12 08:52:39.256090+00:00,3766197
azure-code-v3-0863,295265.686,4,validation,5625,2024-05-12 08:52:39.288266+00:00,3766198
azure-code-v3-0864,295734.522,3,validation,1538,2024-05-12 08:52:39.757102+00:00,3766199
azure-code-v3-0865,297313.058,13,validation,200,2024-05-12 08:52:41.335638+00:00,3766200
azure-code-v3-0866,297732.413,20,validation,2032,2024-05-12 08:52:41.754993+00:00,3766201
azure-code-v3-0867,297888.895,1,validation,1936,2024-05-12 08:52:41.911475+00:00,3766202
azure-code-v3-0868,298136.530,86,validation,5929,2024-05-12 08:52:42.159110+00:00,3766203
azure-code-v3-0869,298232.794,10,validation,2031,2024-05-12 08:52:42.255374+00:00,3766204
azure-code-v3-0870,298384.203,18,validation,3055,2024-05-12 08:52:42.406783+00:00,3766205
azure-code-v3-0871,298982.225,19,validation,2030,2024-05-12 08:52:43.004805+00:00,3766206
azure-code-v3-0872,299231.472,1,validation,2030,2024-05-12 08:52:43.254052+00:00,3766207
azure-code-v3-0873,299268.650,5,validation,5625,2024-05-12 08:52:43.291230+00:00,3766208
