schema_version,evidence_class,measurement_warning,claim_boundary,mode,split,workload_kind,cell_id,cluster_id,seed,harness,comparison_reference,policy,requests,output_tokens,makespan_ms,throughput_tokens_per_s,p95_request_latency_ms,p99_tbt_ms,deadline_misses,deadline_miss_rate,target_launches,draft_launches,verifier_slots,padded_verifier_slots,mean_batch,cache_hits,cache_misses,accepted_draft_tokens,max_ready_wait_ms,starved_requests,trace_payload_sha256
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,trace-replay,pb12-12-trace-replay-validation,pb12-12-trace-replay-validation/seed-0028,28,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,2,160,90.52533333333339,1767.46104221286,87.71613333333339,2.5226666666666695,0,0.0,52,70,309,0,1.2692307692307692,44,20,94,0.0,0,5a283691d772e5fe7162d438a7b6fedd65d3a1824c8b6b999e66a3479f892fda
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,trace-replay,pb12-12-trace-replay-validation,pb12-12-trace-replay-validation/seed-0029,29,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,2,160,79.84266666666673,2003.9410841321248,77.46346666666673,3.128,0,0.0,50,62,287,0,1.24,45,15,98,0.0,0,64df2a6921c80d6e27dd2aad7973ff5e89cbd2646e4685ad6f437309bc9682aa
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,trace-replay,pb12-12-trace-replay-validation,pb12-12-trace-replay-validation/seed-0029,29,decoder-policy-simulator,saguaro-barrier,fixed-coalesce,2,160,150.16266666666664,1065.5111789881198,144.91446666666664,3.8113866666666696,0,0.0,48,61,287,0,1.2916666666666667,45,15,98,0.0,0,cac69ccaf68e39fc5388de240f2b49c8fd73ab8dc470f75f43bea655f28f8c87
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,trace-replay,pb12-12-trace-replay-validation,pb12-12-trace-replay-validation/seed-0029,29,decoder-policy-simulator,saguaro-barrier,immediate-fission,2,160,79.84266666666673,2003.9410841321248,77.46346666666673,3.128,0,0.0,50,62,287,0,1.24,45,15,98,0.0,0,fad51e73a34d0792b198047d2315e2f6c9941e92741b269045fe8343ac2a275e
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,trace-replay,pb12-12-trace-replay-validation,pb12-12-trace-replay-validation/seed-0029,29,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,2,160,82.96266666666673,1928.5783163511283,80.26106666666674,2.5226666666666695,0,0.0,49,62,287,0,1.2653061224489797,45,15,98,0.0,0,26fabef736c41b310a3e74ca2bfcdcba839b83039acc405acbf0e454d24486b8
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0000,0,pre-realized-scheduler-abstraction,fifo-ordinary-reference,exspec-sliding-pool-abstraction,16,512,120.13974999999996,4261.7035577317265,118.01574999999995,0.0,0,0.0,59,10,586,0,3.4237288135593222,196,6,310,87.23199999999997,8,1a74bfd56464ad52129585c72bc17d27f21bcede9a1da910d7c2300de6cbd213
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0000,0,pre-realized-scheduler-abstraction,fifo-ordinary-reference,fifo-ordinary-reference,16,512,81.28800000000003,6298.592658202931,81.28800000000003,0.0,0,0.0,26,10,586,0,7.769230769230769,196,6,310,3.1920000000000073,0,e652e2654a4ffc90fa5baec3f02cea0bf9f63a4408c0540dcead633d07561f61
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0000,0,pre-realized-scheduler-abstraction,fifo-ordinary-reference,myopic-slack-aging-abstraction,16,512,81.53800000000003,6279.280826117882,81.53800000000003,0.0,0,0.0,26,10,586,0,7.769230769230769,196,6,310,3.1920000000000073,0,c063e4ee2688612fdc8b8ee2e40aa7f8ad8b0ecf14db31f4c1d400ec30c3231f
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0000,0,pre-realized-scheduler-abstraction,fifo-ordinary-reference,spectre-hybrid-abstraction,16,512,81.28800000000003,6298.592658202931,81.28800000000003,0.0,0,0.0,26,10,586,0,7.769230769230769,196,6,310,3.1920000000000073,0,b26dcfeaaffb6d41abff9e93d2a948228886dfffb9136455003aa822181c098b
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0001,1,pre-realized-scheduler-abstraction,fifo-ordinary-reference,exspec-sliding-pool-abstraction,16,512,117.43974999999996,4359.68230518202,116.37774999999996,0.0,0,0.0,56,12,591,0,3.625,195,8,309,40.81200000000002,14,e20f2ae412487fbe2968012e71020434fdae8bf1546fcd19c28304c08bb29bac
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0001,1,pre-realized-scheduler-abstraction,fifo-ordinary-reference,fifo-ordinary-reference,16,512,82.67799999999998,6192.6993879871325,81.61599999999999,0.0,0,0.0,27,12,591,0,7.518518518518518,195,8,309,3.192,0,3b8660d49ae7f37fbfff0242c0596ca0ac2c49e6d3baf97d9572b544a29de053
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0001,1,pre-realized-scheduler-abstraction,fifo-ordinary-reference,myopic-slack-aging-abstraction,16,512,81.778,6260.852552031108,81.778,0.0,0,0.0,26,12,591,0,7.8076923076923075,195,8,309,3.192,0,3abb0324caa8b0038766064c296e8de5725f9b65ac1c251b8947cf9e512f8e58
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0001,1,pre-realized-scheduler-abstraction,fifo-ordinary-reference,spectre-hybrid-abstraction,16,512,82.67799999999998,6192.6993879871325,81.61599999999999,0.0,0,0.0,27,12,591,0,7.518518518518518,195,8,309,3.192,0,f62d0eb1c9052595efadddc3487ba358dd5e173c50daff4a46881f16c50499d6
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0002,2,pre-realized-scheduler-abstraction,fifo-ordinary-reference,exspec-sliding-pool-abstraction,16,512,121.97625000000004,4197.538455232062,115.58025,0.0,0,0.0,61,17,588,0,3.3278688524590163,190,13,309,67.66526500000003,8,018e84c39508e7eb63c8ffaa0b8fbbc95736681bb5e110bb4eeb0b44d50331a5
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0002,2,pre-realized-scheduler-abstraction,fifo-ordinary-reference,fifo-ordinary-reference,16,512,82.654,6194.497543978513,81.598,0.0,0,0.0,27,17,588,0,7.518518518518518,190,13,309,3.192,0,e2b263450767468a72e3af02c36dcdb8306a2210c7f183af5087d9724b35d991
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0002,2,pre-realized-scheduler-abstraction,fifo-ordinary-reference,myopic-slack-aging-abstraction,16,512,83.154,6157.25040286697,81.9105,0.0,0,0.0,27,17,588,0,7.518518518518518,190,13,309,3.192,0,23360a2bd98113554ffb6206ef90e6d364a9dbfd7081819fd916aa2f8fe7c23c
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0002,2,pre-realized-scheduler-abstraction,fifo-ordinary-reference,spectre-hybrid-abstraction,16,512,82.654,6194.497543978513,81.598,0.0,0,0.0,27,17,588,0,7.518518518518518,190,13,309,3.192,0,a2fed797cf6dda6aae18821bd6e1ba01e8d40ccc970a8943d7a624e47cf87b3a
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0003,3,pre-realized-scheduler-abstraction,fifo-ordinary-reference,exspec-sliding-pool-abstraction,16,512,122.03695249999996,4195.450554208162,119.34073812499994,0.0,0,0.0,61,18,566,0,3.2295081967213113,183,14,315,83.07799999999996,9,448415b9a170e9ca6a67d45fde3d8d62fa8a797af55e83dada152bccce2cde5e
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0003,3,pre-realized-scheduler-abstraction,fifo-ordinary-reference,fifo-ordinary-reference,16,512,81.128,6311.014692831081,80.072,0.0,0,0.0,27,18,566,0,7.296296296296297,183,14,315,3.192,0,cd8ae419c52d0c8e54f2c704e3e209cccc88bd33108024536312fa895266c7a0
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0003,3,pre-realized-scheduler-abstraction,fifo-ordinary-reference,myopic-slack-aging-abstraction,16,512,80.94095250000001,6325.598898777475,79.12523812500001,0.0,0,0.0,26,18,566,0,7.576923076923077,183,14,315,3.192,0,440fc6105eb0d1c311f438652bd3ca75960d82f13c8c2c8de1f9434e1de5b997
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0003,3,pre-realized-scheduler-abstraction,fifo-ordinary-reference,spectre-hybrid-abstraction,16,512,81.336,6294.875577849906,80.28,0.0,0,0.0,27,18,567,0,7.296296296296297,183,14,315,3.192,0,dde273367cc45b7676602505b1b5917317d36ff03afe98bdcf3905cbb5265267
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0004,4,pre-realized-scheduler-abstraction,fifo-ordinary-reference,exspec-sliding-pool-abstraction,16,512,118.5688925,4318.164648455328,113.706723125,0.0,0,0.0,56,19,583,0,3.5892857142857144,186,15,311,65.926,11,2b65e363a274155da67135b0e67f70a4b4920e8925e7736e4b5fbedc6c9bc3d6
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0004,4,pre-realized-scheduler-abstraction,fifo-ordinary-reference,fifo-ordinary-reference,16,512,83.31400000000001,6145.425738771394,82.25800000000001,0.0,0,0.0,28,19,583,0,7.178571428571429,186,15,311,3.1920000000000073,0,bec62ea90204756ed15baef5355972720aa5b8ef73cf67c5b5c13dab85928daa
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0004,4,pre-realized-scheduler-abstraction,fifo-ordinary-reference,myopic-slack-aging-abstraction,16,512,83.4269525,6137.105391689814,81.611238125,0.0,0,0.0,27,19,583,0,7.444444444444445,186,15,311,3.1920000000000073,0,e5e4345abf3b5f66bb409b359ea40988d8bdede5ce063195881f5b4a014e8904
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0004,4,pre-realized-scheduler-abstraction,fifo-ordinary-reference,spectre-hybrid-abstraction,16,512,83.31400000000001,6145.425738771394,82.25800000000001,0.0,0,0.0,28,19,583,0,7.178571428571429,186,15,311,3.1920000000000073,0,a0953c0c960bd44728409763ff880ec5f0ecb926dc6f17ec14e588a9c3fbe004
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0005,5,pre-realized-scheduler-abstraction,fifo-ordinary-reference,exspec-sliding-pool-abstraction,16,512,127.03399999999996,4030.4170537021596,125.97799999999997,0.0,0,0.0,66,17,594,0,3.0757575757575757,190,13,309,49.842000000000006,11,c77f05605abcea4be4b8fb7039725790f71c7dad609736e6c85868876faaecd4
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0005,5,pre-realized-scheduler-abstraction,fifo-ordinary-reference,fifo-ordinary-reference,16,512,82.65200000000002,6194.647437448579,82.65200000000002,0.0,0,0.0,27,17,594,0,7.518518518518518,190,13,309,3.1920000000000073,0,33ca7886a82fa8140a35b733e345ce64018e6746c0f729ab761c53f99cbea614
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0005,5,pre-realized-scheduler-abstraction,fifo-ordinary-reference,myopic-slack-aging-abstraction,16,512,82.90200000000002,6175.966804178426,82.90200000000002,0.0,0,0.0,27,17,594,0,7.518518518518518,190,13,309,3.1920000000000073,0,3b5352bd66d9093ccf414f323591f995ea46972174d1c37f94c69e70e3ebc5e5
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0005,5,pre-realized-scheduler-abstraction,fifo-ordinary-reference,spectre-hybrid-abstraction,16,512,82.92600000000002,6174.179388852711,82.92600000000002,0.0,0,0.0,27,17,597,2,7.518518518518518,190,13,309,3.1920000000000073,0,5efa5d7cb8d25801253d37e7b1ee4086372055bf1526411b8c9419a475866d38
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0006,6,pre-realized-scheduler-abstraction,fifo-ordinary-reference,exspec-sliding-pool-abstraction,16,512,114.58175000000006,4468.425381878002,113.51375000000004,0.0,0,0.0,54,18,578,0,3.6666666666666665,184,14,314,40.81900000000003,11,b06cfd8f2b5f4076b9af9bf94e62c65ffc9b02a08974e405a0e057a5fb3bfb09
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0006,6,pre-realized-scheduler-abstraction,fifo-ordinary-reference,fifo-ordinary-reference,16,512,81.42400000000002,6288.072312831596,80.36800000000002,0.0,0,0.0,27,18,578,0,7.333333333333333,184,14,314,3.1920000000000073,0,4decc732ceeaa4a3da67b1b2c0224363c0389b7e44f4ff994ded5c9fb7fda19b
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0006,6,pre-realized-scheduler-abstraction,fifo-ordinary-reference,myopic-slack-aging-abstraction,16,512,81.42400000000002,6288.072312831596,80.36800000000002,0.0,0,0.0,27,18,578,0,7.333333333333333,184,14,314,3.1920000000000073,0,418d295d03105eaed392317ea470d43b6b0ac43c7de6e7ce130449c45f5ac950
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0006,6,pre-realized-scheduler-abstraction,fifo-ordinary-reference,spectre-hybrid-abstraction,16,512,81.84000000000002,6256.1094819159325,80.78400000000002,0.0,0,0.0,27,18,580,0,7.333333333333333,184,14,314,3.1920000000000073,0,e91824e41630de2656849b41235e47340c6f5d970444828ee58868ed3ba3356f
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0007,7,pre-realized-scheduler-abstraction,fifo-ordinary-reference,exspec-sliding-pool-abstraction,16,512,112.186,4563.849321662239,111.118,0.0,0,0.0,54,19,569,0,3.5925925925925926,179,15,318,48.484000000000016,10,7abecc326f0929213776630233f3cadc4ba9d661dfa3d7cbef86c7121c2062cf
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0007,7,pre-realized-scheduler-abstraction,fifo-ordinary-reference,fifo-ordinary-reference,16,512,78.102,6555.529948016696,78.102,0.0,0,0.0,25,19,569,0,7.76,179,15,318,3.1920000000000073,0,c0c455d768bd345e4cbb5e40fd50503e057f485f1320970a6abce533646cec90
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0007,7,pre-realized-scheduler-abstraction,fifo-ordinary-reference,myopic-slack-aging-abstraction,16,512,78.352,6534.613028384725,78.352,0.0,0,0.0,25,19,569,0,7.76,179,15,318,3.1920000000000073,0,e2f220cf5d6dbc212fe113e42f64122a5773c9e0b5cb21635d148e4e81637d90
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0007,7,pre-realized-scheduler-abstraction,fifo-ordinary-reference,spectre-hybrid-abstraction,16,512,78.102,6555.529948016696,78.102,0.0,0,0.0,25,19,569,0,7.76,179,15,318,3.1920000000000073,0,839d3976d907acf8a8bbf4bf55604ca04bcb03318f5b22b6db555de50e51231a
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0008,8,pre-realized-scheduler-abstraction,fifo-ordinary-reference,exspec-sliding-pool-abstraction,16,512,117.86974999999995,4343.777771650489,116.80774999999996,0.0,0,0.0,58,17,582,0,3.4310344827586206,186,13,313,37.64922,11,0ec908ab2e9a97bc9aab82270a9562de8505fff2c40c7241ea156151f0e2b0d1
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0008,8,pre-realized-scheduler-abstraction,fifo-ordinary-reference,fifo-ordinary-reference,16,512,81.70600000000003,6266.369666854329,80.63800000000003,0.0,0,0.0,27,17,582,0,7.37037037037037,186,13,313,3.1920000000000073,0,df2f0c20a2e01b0b5abc0744c0ac23a5842a03753248c61a3eb17feccaa4e3ef
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0008,8,pre-realized-scheduler-abstraction,fifo-ordinary-reference,myopic-slack-aging-abstraction,16,512,80.50600000000003,6359.774426750799,80.50600000000003,0.0,0,0.0,26,17,582,0,7.653846153846154,186,13,313,3.1920000000000073,0,ca2b63a4aafe94c54d7a681ef5f25821d65a756e7aafb7609986c25f239c69df
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0008,8,pre-realized-scheduler-abstraction,fifo-ordinary-reference,spectre-hybrid-abstraction,16,512,81.93000000000004,6249.237153667763,80.86200000000002,0.0,0,0.0,27,17,585,2,7.37037037037037,186,13,313,3.1920000000000073,0,b9bd3ec0812fe9a40b4819e5f0f49acdae5550a919f516ebe7682c43b104ecae
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0009,9,pre-realized-scheduler-abstraction,fifo-ordinary-reference,exspec-sliding-pool-abstraction,16,512,120.89699999999995,4235.009967162132,119.82899999999995,0.0,0,0.0,60,12,590,0,3.3833333333333333,195,8,309,64.88999999999996,8,00175228fbc5d11f22d216c56beed98807b186bbdf8fffa65f8943488fbcb437
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0009,9,pre-realized-scheduler-abstraction,fifo-ordinary-reference,fifo-ordinary-reference,16,512,82.72000000000001,6189.555125725337,81.65800000000002,0.0,0,0.0,27,12,590,0,7.518518518518518,195,8,309,3.1920000000000073,0,8132b2b073e7209246e3ef1ff178864e1ab2fcb5fe0db34b51aad48eaddb0540
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0009,9,pre-realized-scheduler-abstraction,fifo-ordinary-reference,myopic-slack-aging-abstraction,16,512,82.97000000000001,6170.905146438471,81.72050000000002,0.0,0,0.0,27,12,590,0,7.518518518518518,195,8,309,3.1920000000000073,0,f739762b5dc88a661aab25dc1c911014d68d4c124558c6278cd69b740a7395b7
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0009,9,pre-realized-scheduler-abstraction,fifo-ordinary-reference,spectre-hybrid-abstraction,16,512,82.72000000000001,6189.555125725337,81.65800000000002,0.0,0,0.0,27,12,590,0,7.518518518518518,195,8,309,3.1920000000000073,0,91d80d1da9ea8030008556b94e3fa206670819c958172b500b4d5d5dc0e39410
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,synchronized,pb12-01-synchronized-train,pb12-01-synchronized-train/seed-0010,10,pre-realized-scheduler-abstraction,fifo-ordinary-reference,exspec-sliding-pool-abstraction,16,512,117.07768000000002,4373.164893598848,114.3634825,0.0,0,0.0,55,19,588,0,3.672727272727273,187,15,310,67.71400000000003,8,e3bdabb6eec119abde0cb91eecefd4bb3fa3987c4b4474c17eb6bfa95b32e305
