schema_version,evidence_class,measurement_warning,claim_boundary,mode,split,workload_kind,cell_id,cluster_id,seed,harness,requests,cache_hits,cache_hit_rate,mean_ttft_ms,p95_ttft_ms,cache_evictions,cache_allocated_pages,cache_peak_allocated_pages,stale_precompute_jobs,precompute_retries,recovery_retries,backpressured_attempts,terminal_failed_jobs,trace_payload_sha256
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0024,24,one-round-fidelity-model,16,7,0.4375,5.90427833895904,9.412341733161975,0,15,15,1,1,0,0,0,31c1748a65f889e823bb084f057b268dcac0c1a69c250d0819024365193969b0
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0025,25,one-round-fidelity-model,16,13,0.8125,9.707593234519074,15.323552314873208,0,16,16,0,0,0,0,0,2922f29850f866dc21e017bf3b6fcbeafbdc88a32ff256a36c5169c1684c182a
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0026,26,one-round-fidelity-model,16,7,0.4375,4.233678090519342,5.591525940811866,0,16,16,0,0,0,0,0,ec164379c54aa3d26dfafd7941ea70c492e14f20b5a07a0218be0d65ebed3f7d
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0027,27,one-round-fidelity-model,16,14,0.875,3.944940176130848,5.067640590476612,0,16,16,0,0,0,0,0,fa0f4a72f4ddfae03cb9d87f88d762cd10469e150bab6c8222a40c13c57d5ca5
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0028,28,one-round-fidelity-model,16,10,0.625,6.075962804921043,9.231895341317601,0,16,16,0,0,0,0,0,2c4ec6deeb96820fdc8c06ad4dc1cb2e7be2e98bbb0c3844282b8b0dd227cc28
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0029,29,one-round-fidelity-model,16,9,0.5625,7.949251164921199,11.587974604338738,0,16,16,0,0,0,0,0,c133687d668299f09c16d1ce1470ad4495d4ea0b17cc6cc04d7af802722860a4
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0000,0,one-round-fidelity-model,16,16,1.0,3.168565367904424,4.449835294763023,40,16,16,0,0,0,0,0,c05c660fea1927208820fb9d42de8cc0b027b4d9d17e74605e51fd00224166e0
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0001,1,one-round-fidelity-model,16,16,1.0,3.0997852224564917,4.211465850745025,40,16,16,0,0,0,0,0,304e2e9c78619872001668852861303481c868dbd260768ce22e1622ae6586d4
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0002,2,one-round-fidelity-model,16,16,1.0,8.376158739221049,13.022980939627542,40,16,16,0,0,0,0,0,c0a6b9778bd0b975111e649bb50d2c35d555edceb66629850fe0af0f5a2988b0
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0003,3,one-round-fidelity-model,16,16,1.0,8.32960428122831,12.441995777023276,40,16,16,0,0,0,0,0,9227e01ccfd1baf415b0b6ba891ff9e138fe24a4cf74da65b0b8920b02e2b3c6
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0004,4,one-round-fidelity-model,16,16,1.0,6.913107538884192,11.38888483665037,40,16,16,0,0,0,0,0,ae6e2903ca38a2df01ce2eebb45ea7ddad4b0349588eb22d3606f8beaec749f1
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0005,5,one-round-fidelity-model,16,16,1.0,4.0180108530700736,6.398859145253864,40,16,16,0,0,0,0,0,1625b9cdef61b22bd102122ed4f98ab348dafc70b98b7989b65e0a0d6ed42b9c
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0006,6,one-round-fidelity-model,16,16,1.0,4.20292569459542,6.745225169787435,40,16,16,0,0,0,0,0,4ac387004f35fcc88b50dd3b14b23d64dd3173a7dc2aafa6fc368f6bf36e8974
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0007,7,one-round-fidelity-model,16,16,1.0,3.881511316098043,6.336768032791979,40,16,16,0,0,0,0,0,eb3d19f6492c0f81191331bf9ad7965ae98ed7bb8bc07c32a1e90cbe0121cf3d
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0008,8,one-round-fidelity-model,16,16,1.0,4.388971190634397,7.8601937139184805,40,16,16,0,0,0,0,0,1f4774ffffc4277ddb7dd8eea7229f67d35d08110a17398d695a0aa129ca3be6
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0009,9,one-round-fidelity-model,16,16,1.0,3.6459286426163033,4.937501300112324,40,16,16,0,0,0,0,0,e7733b13454e4d2cc7fecda1830d97c42e9a6f157e4be451fd236c370f4f27a1
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0010,10,one-round-fidelity-model,16,16,1.0,6.2939311546126255,9.92120177086419,40,16,16,0,0,0,0,0,3cf82d79331d2cb86db39c9a747ae2e834ab98566b2262990d743211334f623b
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0011,11,one-round-fidelity-model,16,16,1.0,6.718928129782229,9.743748425074461,40,16,16,0,0,0,0,0,2f41fca71ee18e30ecd8a2a1e729e593bc4e8cb222db02c1d17f05b65452c5a8
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0012,12,one-round-fidelity-model,16,16,1.0,3.8122903346419705,6.169573545581606,40,16,16,0,0,0,0,0,462fded60b1cd5f8407c5c04aa11e94e8940613b3d47bf7d766a06dfb7fe5f7c
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0013,13,one-round-fidelity-model,16,16,1.0,3.5165121332795644,5.066662251103704,40,16,16,0,0,0,0,0,c46a4b9933ba7b6de742b5f784474dac2351028b009f80fa5ec21e8b50af1ea7
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0014,14,one-round-fidelity-model,16,16,1.0,7.516885030200562,12.94756042200466,40,16,16,0,0,0,0,0,6144339cefa2decd69316308b7b84913d911daefd6c5e4b3d135cfd0131f3a05
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0015,15,one-round-fidelity-model,16,16,1.0,11.28231263046447,19.060669438927423,40,16,16,0,0,0,0,0,f61d9d4a2f8505a1d3763210cabb7e29668c5cefce167b8b01ebd7486fdbc665
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0016,16,one-round-fidelity-model,16,16,1.0,8.00700477797979,13.372196987851165,40,16,16,0,0,0,0,0,61ac6e9b4be15376fb62ad2fa61eb98df1003877e3cfcc1278b289eace8d4c56
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0017,17,one-round-fidelity-model,16,16,1.0,3.9825844943763324,6.0698652043316,40,16,16,0,0,0,0,0,ff378142b2f18dc8b3385baf032a46760c263a66f30a14a024be431bf64a1b0b
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0018,18,one-round-fidelity-model,16,16,1.0,3.370805974311451,4.6238717728879735,40,16,16,0,0,0,0,0,a16341377c7ee9746babf3eeb1d0eec7e6313f7211cca3460c142831c861c933
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0019,19,one-round-fidelity-model,16,16,1.0,4.703813141048517,7.608174139434895,40,16,16,0,0,0,0,0,bf2551ba55bd3c7ed17795ac7ee4d449f03741094547bec5d0f3bdf057414628
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0020,20,one-round-fidelity-model,16,16,1.0,4.504231742408386,7.024106975780954,40,16,16,0,0,0,0,0,70fb2a5d7b92031f339d77b14f877b47d00d17829adaa732173a93ff6ce612e6
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0021,21,one-round-fidelity-model,16,16,1.0,7.782501976682811,12.192137462050544,40,16,16,0,0,0,0,0,0e4ecf9682002ab54a0bfd2618beb874e78e04c562ebb51e7e223bd4fc0c1889
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0022,22,one-round-fidelity-model,16,16,1.0,3.947365728150972,6.4799192569448945,40,16,16,0,0,0,0,0,b5ff791293799fff6ef3becaa1d5758631cdaa4f9723248c7f3e06f1935e9dc8
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0023,23,one-round-fidelity-model,16,16,1.0,13.09686906505061,21.51020836855231,40,16,16,0,0,0,0,0,7fa866c411a17b3d2d022ba770e6cd694f01b121b9e4848066c0eec03bec9296
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0024,24,one-round-fidelity-model,16,16,1.0,5.281466377729004,10.572107793014139,40,16,16,0,0,0,0,0,b3f514a8ce33c9a65127d5391b8e19cb98c9fc0368e6d6aa035f1d911dbfebb7
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0025,25,one-round-fidelity-model,16,16,1.0,4.068256980645051,6.157951398013488,40,16,16,0,0,0,0,0,611b57ce25d08a7c6dc317a7e53fdd28f561fef11cfdb3ee6358a264f8b695e1
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0026,26,one-round-fidelity-model,16,16,1.0,4.400259034804678,7.820802413831572,40,16,16,0,0,0,0,0,6556386408f20088add07dc06cac9550ed5e256dad258d467145138140f50492
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0027,27,one-round-fidelity-model,16,16,1.0,8.285029721397178,16.19039536391428,40,16,16,0,0,0,0,0,42f804189469825d7024ae286240257a202fc5cfc2eb8b760a3573428ac98e1c
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0028,28,one-round-fidelity-model,16,16,1.0,3.879774374333469,6.078328697768393,40,16,16,0,0,0,0,0,afd489cbcb543827c6df158ef10703d9b5471d27375cbea3df1f2b54b9a8c734
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,mmpp-exact,pb12-05-mmpp-exact-train,pb12-05-mmpp-exact-train/seed-0029,29,one-round-fidelity-model,16,16,1.0,8.102579067654428,12.714970608885938,40,16,16,0,0,0,0,0,c717804fc80da2afc52eedca63c52d29c6e0fa9962585fa2a2bb1f4febe75f9d
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0000,0,one-round-fidelity-model,16,16,1.0,1.5290500387805628,2.033606428149215,32,16,16,0,1,0,0,0,e1370fd33eb77e13cc600ae4f26db6420c3599d2735afc734393e0d017813625
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0001,1,one-round-fidelity-model,16,16,1.0,1.7827442356180088,2.630665909290122,32,16,16,0,1,0,0,0,d81e0624e6e3bb0bc95568b57930d6315426b2ee706296cc5bf5ef29eaff585f
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0002,2,one-round-fidelity-model,16,16,1.0,1.6660721650431216,2.3778395048098977,32,16,16,0,0,0,0,0,4b66da6712dff94a895d87e2c7df77ed544d650b59df4ebfc506dc363dc3582c
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0003,3,one-round-fidelity-model,16,16,1.0,1.837419403521477,2.6253997623499843,32,16,16,0,0,0,0,0,176fce5a566ceb32d182261bc2456d6f716acf14f30a4118f33e7748023fed91
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0004,4,one-round-fidelity-model,16,16,1.0,1.7077347617909706,2.4862243614148327,32,16,16,0,0,0,0,0,3dbd5c1e9646c9f2e78c60d8eef78d82f38632367a13cf090b444efdd2651633
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0005,5,one-round-fidelity-model,16,16,1.0,1.8107900733974074,2.7906994408932686,32,16,16,0,0,0,0,0,5b9a2cb7fccba2e19d6b09cdd91bc212c74026f027c51b373f237b3c0bf4b95c
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0006,6,one-round-fidelity-model,16,16,1.0,1.5844075776652586,2.3364731264682095,32,16,16,0,0,0,0,0,c70054a915e22edaaac78018f6ec3bd71d07bb890988a7bb6dd421a77f9588d6
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0007,7,one-round-fidelity-model,16,16,1.0,1.5718432253397139,2.1725167197524957,32,16,16,0,0,0,0,0,c2f71ed58b8fcb2002ab5249d3b3a9ae0333e1ef96d2e71815aa8db435bbbd38
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0008,8,one-round-fidelity-model,16,16,1.0,1.4924659723416516,2.2704792842250088,32,16,16,0,0,0,0,0,7879a2a528f1e351bfdb3ac8dc79b46cdc6d59fb3aaf098b57a4da3cef6e9eae
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0009,9,one-round-fidelity-model,16,16,1.0,1.4790700532849785,2.0990290221480272,32,16,16,0,1,0,0,0,78c952c6f4b99065b9228e4200d2e2653bffc8ecfe032c80647f6bea996a3b5b
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0010,10,one-round-fidelity-model,16,15,0.9375,1.7584868016505273,2.477991470713595,29,16,16,1,1,0,0,0,b1edf6eb35cff81e3dd8b65483f3d187958842a4c085f3988656315bfc213133
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0011,11,one-round-fidelity-model,16,16,1.0,1.376373864589271,1.8957778698254217,32,16,16,0,0,0,0,0,c21d73f2867df161c250ed6b5bc2d8687232570ad587d6c53fc98ff1a21535ee
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0012,12,one-round-fidelity-model,16,16,1.0,1.8745871299987034,2.818562564063837,32,16,16,0,0,0,0,0,0d5e2fdc232fe624be242823412e4939fe6b0950d74dd7b6930b807565767221
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0013,13,one-round-fidelity-model,16,16,1.0,1.726932013948243,2.422494025017185,32,16,16,0,0,0,0,0,8b80a6290a65809934fa22b4e6a869747f397f7f5f0a3f4f2f5d92ac2ec28477
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0014,14,one-round-fidelity-model,16,16,1.0,1.4639787524937269,2.1042035736118,32,16,16,0,0,0,0,0,cfceca1abee235c7bde0ffebbdc286566469d9fb326bc7aaad75589ed3f7315b
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0015,15,one-round-fidelity-model,16,16,1.0,1.501495909818776,2.1472573647831106,32,16,16,0,0,0,0,0,ebe500e0c55b7b2288ac54694ce1711cd18bfd680e3e04ea742926a3819e0531
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0016,16,one-round-fidelity-model,16,16,1.0,1.4243346598087705,1.925503445011918,32,16,16,0,0,0,0,0,7ede06a1b9184556b12a5554f60fcd2f4f9719d6c4a693482f2c3839a40cb475
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0017,17,one-round-fidelity-model,16,16,1.0,1.6537197525764757,2.514910119037026,32,16,16,0,0,0,0,0,cbe920cbb6d2a06864534764c7911a3c070c76776995e3fb0355b7dcb530494f
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,mmpp-exact,pb12-06-mmpp-exact-validation,pb12-06-mmpp-exact-validation/seed-0018,18,one-round-fidelity-model,16,15,0.9375,1.7650136517847563,2.568811300593503,29,16,16,1,1,0,0,0,947b47d2725a5c43f659a6c1e8e4c1b16981911101b534c6f181ac901be671ad
