evidence_class,measurement_warning,workload,regime,seed,policy,configured_cache_hit_probability,configured_token_acceptance_probability,observed_cache_hits,observed_cache_misses,observed_cache_hit_rate,accepted_draft_tokens,verifier_rounds,mean_verifier_tokens_per_round,requests,output_tokens,makespan_ms,p50_tbt_ms,p95_tbt_ms,p99_tbt_ms,throughput_tokens_per_s,token_gap_slo_attainment,request_tbt_slo_attainment,tbt_request_goodput_tokens_per_s,padded_verifier_slots,direct_hit_delay_ms,total_direct_hit_delay_ms,target_launches,draft_launches,mean_batch
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,7,spectre-parallel-padded,0.95,0.9,612,32,0.9503105590062112,1607,692,3.3222543352601157,48,2304,318.61999999999995,0.0,7.052,14.013999999999982,7231.184483083298,0.9813829787234043,0.4166666666666667,3012.993534618041,13,0.026128812636165927,15.990833333333548,51,77,13.666666666666666
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,7,immediate-fission,0.95,0.9,613,32,0.9503875968992248,1611,693,3.324675324675325,48,2304,313.6609999999999,0.0,7.052,14.004099999999985,7345.509961391441,0.9813829787234043,0.4166666666666667,3060.629150579767,0,0.0,0.0,49,72,14.142857142857142
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,7,fixed-coalesce,0.95,0.9,613,32,0.9503875968992248,1611,693,3.324675324675325,48,2304,323.6901666666666,0.0,7.052,13.995999999999995,7117.9178030843295,0.9809397163120568,0.375,2669.2191761566237,0,0.0,0.0,49,71,14.142857142857142
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,7,fissionspec-horizon-2,0.95,0.9,613,32,0.9503875968992248,1611,693,3.324675324675325,48,2304,313.6609999999999,0.0,7.052,14.004099999999985,7345.509961391441,0.9813829787234043,0.4166666666666667,3060.629150579767,0,0.0,0.0,49,72,14.142857142857142
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,17,saguaro-barrier,0.7,0.55,786,349,0.6925110132158591,1121,1183,1.9475908706677938,48,2304,568.4616666666667,3.665999999999997,14.104000000000006,14.104000000000013,4053.04374085617,0.6445035460992907,0.0,0.0,0,1.6494274809160303,1296.4499999999998,100,195,11.83
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,17,spectre-parallel-padded,0.7,0.55,768,337,0.6950226244343891,1101,1150,1.9573913043478262,48,2304,552.0005,3.6779999999999973,14.104000000000013,14.104000000000042,4173.909262763349,0.8102836879432624,0.0,0.0,140,0.10666753472222162,81.92066666666621,89,187,13.51685393258427
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,17,immediate-fission,0.7,0.55,786,349,0.6925110132158591,1121,1183,1.9475908706677938,48,2304,547.3033333333336,2.7286666666666406,14.104000000000008,14.104000000000042,4209.73134946495,0.8089539007092199,0.0,0.0,0,0.0,0.0,90,171,13.144444444444444
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,17,fixed-coalesce,0.7,0.55,786,349,0.6925110132158591,1121,1183,1.9475908706677938,48,2304,541.9825000000001,2.782666666666614,14.104000000000006,14.104000000000042,4251.059766689883,0.786790780141844,0.0,0.0,0,0.0,0.0,86,163,13.755813953488373
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,17,fissionspec-horizon-2,0.7,0.55,786,349,0.6925110132158591,1121,1183,1.9475908706677938,48,2304,547.3033333333336,2.7286666666666406,14.104000000000008,14.104000000000042,4209.73134946495,0.8089539007092199,0.0,0.0,0,0.0,0.0,90,171,13.144444444444444
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,17,saguaro-barrier,0.7,0.9,443,195,0.6943573667711599,1618,686,3.358600583090379,48,2304,333.34000000000026,0.0,14.104000000000006,14.104000000000013,6911.861762764739,0.7978723404255319,0.0,0.0,0,1.6375846501128661,725.4499999999997,58,111,11.827586206896552
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,17,spectre-parallel-padded,0.7,0.9,437,191,0.695859872611465,1597,675,3.365925925925926,48,2304,334.8588333333335,0.0,14.085999999999984,14.104000000000006,6880.5113398531585,0.9055851063829787,0.020833333333333332,143.3439862469408,89,0.1058653699466054,46.263166666666564,58,115,12.189655172413794
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,17,immediate-fission,0.7,0.9,443,195,0.6943573667711599,1618,686,3.358600583090379,48,2304,321.73999999999984,0.0,14.03200000000001,14.104000000000013,7161.061726860201,0.9002659574468085,0.0,0.0,0,0.0,0.0,54,102,12.703703703703704
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,17,fixed-coalesce,0.7,0.9,443,195,0.6943573667711599,1618,686,3.358600583090379,48,2304,323.1066666666666,0.0,14.049999999999983,14.104000000000013,7130.772087649075,0.8900709219858156,0.0,0.0,0,0.0,0.0,52,99,13.192307692307692
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,17,fissionspec-horizon-2,0.7,0.9,443,195,0.6943573667711599,1618,686,3.358600583090379,48,2304,321.73999999999984,0.0,14.03200000000001,14.104000000000013,7161.061726860201,0.9002659574468085,0.0,0.0,0,0.0,0.0,54,102,12.703703703703704
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,17,saguaro-barrier,0.95,0.55,1080,55,0.9515418502202643,1121,1183,1.9475908706677938,48,2304,549.6200000000002,3.0159999999999627,14.104000000000013,14.104000000000042,4191.987191150248,0.6728723404255319,0.0,0.0,0,0.5856018518518515,632.4499999999997,84,119,14.083333333333334
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,17,spectre-parallel-padded,0.95,0.55,1077,54,0.9522546419098143,1114,1179,1.944868532654792,48,2304,547.7578333333337,3.052000000000021,7.052000000000021,14.104000000000003,4206.238340726602,0.9601063829787234,0.2708333333333333,1139.1895506134547,33,0.03571727019498696,38.46750000000095,89,137,13.370786516853933
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,17,immediate-fission,0.95,0.55,1080,55,0.9515418502202643,1121,1183,1.9475908706677938,48,2304,536.5241666666668,3.57000000000005,7.052000000000021,14.103999999999985,4294.307960654148,0.9627659574468085,0.1875,805.1827426226527,0,0.0,0.0,84,122,14.083333333333334
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,17,fixed-coalesce,0.95,0.55,1080,55,0.9515418502202643,1121,1183,1.9475908706677938,48,2304,543.0104078940826,3.302000000000021,7.34699999999998,14.104,4243.01259516449,0.9627659574468085,0.22916666666666666,972.357053058529,0,0.0,0.0,83,121,14.25301204819277
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,17,fissionspec-horizon-2,0.95,0.55,1080,55,0.9515418502202643,1121,1183,1.9475908706677938,48,2304,536.5241666666668,3.57000000000005,7.052000000000021,14.103999999999985,4294.307960654148,0.9627659574468085,0.1875,805.1827426226527,0,0.0,0.0,84,122,14.083333333333334
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,17,saguaro-barrier,0.95,0.9,607,31,0.95141065830721,1618,686,3.358600583090379,48,2304,324.87333333333333,0.0,14.104000000000013,14.104000000000013,7091.994828753771,0.8195921985815603,0.0,0.0,0,0.5952224052718291,361.3000000000003,52,73,13.192307692307692
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,17,spectre-parallel-padded,0.95,0.9,602,31,0.9510268562401264,1612,681,3.367107195301028,48,2304,321.3798333333333,0.0,7.052,14.085999999999991,7169.08704601357,0.9800531914893617,0.4583333333333333,3285.8315627562197,33,0.05046013289036544,30.376999999999995,53,88,13.056603773584905
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,17,immediate-fission,0.95,0.9,607,31,0.95141065830721,1618,686,3.358600583090379,48,2304,318.82333333333327,0.0,7.052,14.013999999999982,7226.572710069319,0.9827127659574468,0.4791666666666667,3462.7327569082154,0,0.0,0.0,53,78,12.943396226415095
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,17,fixed-coalesce,0.95,0.9,607,31,0.95141065830721,1618,686,3.358600583090379,48,2304,326.98583333333323,0.0,7.052,13.984299999999987,7046.176822135518,0.9822695035460993,0.4791666666666667,3376.2930606066025,0,0.0,0.0,52,77,13.192307692307692
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,17,fissionspec-horizon-2,0.95,0.9,607,31,0.95141065830721,1618,686,3.358600583090379,48,2304,318.82333333333327,0.0,7.052,14.013999999999982,7226.572710069319,0.9827127659574468,0.4791666666666667,3462.7327569082154,0,0.0,0.0,53,78,12.943396226415095
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,29,saguaro-barrier,0.7,0.55,779,330,0.7024346257889991,1147,1157,1.9913569576490924,48,2304,556.5006666666669,0.0,14.104000000000013,14.104000000000013,4140.156765310851,0.6480496453900709,0.0,0.0,0,1.6850449293966654,1312.6500000000024,85,165,13.611764705882353
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,29,spectre-parallel-padded,0.7,0.55,762,324,0.7016574585635359,1124,1133,1.9920564872021183,48,2304,548.4056666666671,2.1720000000000255,14.104000000000013,14.104000000000042,4201.269498187774,0.8036347517730497,0.0,0.0,131,0.0957648731408576,72.9728333333335,91,187,12.967032967032967
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,29,immediate-fission,0.7,0.55,779,330,0.7024346257889991,1147,1157,1.9913569576490924,48,2304,532.5173333333336,0.0,14.104000000000013,14.104000000000042,4326.61972818412,0.8071808510638298,0.0,0.0,0,0.0,0.0,86,165,13.453488372093023
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,29,fixed-coalesce,0.7,0.55,779,330,0.7024346257889991,1147,1157,1.9913569576490924,48,2304,537.5840000000001,0.0,14.104000000000008,14.104000000000042,4285.841840530968,0.8129432624113475,0.0,0.0,0,0.0,0.0,87,166,13.298850574712644
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,29,fissionspec-horizon-2,0.7,0.55,779,330,0.7024346257889991,1147,1157,1.9913569576490924,48,2304,532.5173333333336,0.0,14.104000000000013,14.104000000000042,4326.61972818412,0.8071808510638298,0.0,0.0,0,0.0,0.0,86,165,13.453488372093023
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,29,saguaro-barrier,0.7,0.9,448,198,0.6934984520123839,1610,694,3.319884726224784,48,2304,334.8436666666668,0.0,14.104000000000013,14.104000000000013,6880.8229910276505,0.7978723404255319,0.0,0.0,0,1.6514508928571419,739.8499999999996,59,115,11.76271186440678
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,29,spectre-parallel-padded,0.7,0.9,442,197,0.6917057902973396,1592,686,3.3206997084548107,48,2304,327.07799999999986,0.0,14.103999999999985,14.104000000000013,7044.191293819826,0.8887411347517731,0.0,0.0,66,0.09798378582202068,43.30883333333314,53,110,13.433962264150944
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,29,immediate-fission,0.7,0.9,448,198,0.6934984520123839,1610,694,3.319884726224784,48,2304,319.6311666666666,0.0,14.050000000000011,14.104000000000013,7208.3083262114105,0.8914007092198581,0.020833333333333332,150.1730901294044,0,0.0,0.0,52,99,13.346153846153847
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,29,fixed-coalesce,0.7,0.9,448,198,0.6934984520123839,1610,694,3.319884726224784,48,2304,325.0144999999999,0.0,14.067999999999984,14.104000000000013,7088.91449458409,0.8922872340425532,0.020833333333333332,147.68571863716855,0,0.0,0.0,51,97,13.607843137254902
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,29,fissionspec-horizon-2,0.7,0.9,448,198,0.6934984520123839,1610,694,3.319884726224784,48,2304,319.6311666666666,0.0,14.050000000000011,14.104000000000013,7208.3083262114105,0.8914007092198581,0.020833333333333332,150.1730901294044,0,0.0,0.0,52,99,13.346153846153847
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,29,saguaro-barrier,0.95,0.55,1058,51,0.9540126239855726,1147,1157,1.9913569576490924,48,2304,529.5381666666669,0.0,14.104000000000013,14.104000000000013,4350.961167734524,0.663563829787234,0.0,0.0,0,0.5679111531190922,600.8499999999996,80,114,14.4625
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,29,spectre-parallel-padded,0.95,0.55,1052,51,0.9537624660018132,1144,1151,1.993918331885317,48,2304,530.7486666666668,0.0,14.049999999999983,14.104000000000013,4341.03775421637,0.9326241134751773,0.2916666666666667,1266.1360116464411,23,0.022411596958174844,23.576999999999934,85,127,13.647058823529411
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,29,immediate-fission,0.95,0.55,1058,51,0.9540126239855726,1147,1157,1.9913569576490924,48,2304,527.5298333333336,0.0,11.10962499999998,14.104000000000026,4367.5255017172785,0.9490248226950354,0.2708333333333333,1182.8714900484295,0,0.0,0.0,84,119,13.773809523809524
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,29,fixed-coalesce,0.95,0.55,1058,51,0.9540126239855726,1147,1157,1.9913569576490924,48,2304,539.6964999999999,0.0,7.34699999999998,14.104000000000013,4269.066039894646,0.9534574468085106,0.2916666666666667,1245.1442616359382,0,0.0,0.0,83,117,13.939759036144578
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,29,fissionspec-horizon-2,0.95,0.55,1058,51,0.9540126239855726,1147,1157,1.9913569576490924,48,2304,527.5298333333336,0.0,11.10962499999998,14.104000000000026,4367.5255017172785,0.9490248226950354,0.2708333333333333,1182.8714900484295,0,0.0,0.0,84,119,13.773809523809524
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,29,saguaro-barrier,0.95,0.9,610,36,0.9442724458204335,1610,694,3.319884726224784,48,2304,318.15200000000004,0.0,14.104000000000013,14.104000000000013,7241.821519273805,0.8023049645390071,0.0,0.0,0,0.687786885245902,419.55000000000024,49,74,14.16326530612245
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,29,spectre-parallel-padded,0.95,0.9,608,36,0.9440993788819876,1610,692,3.3265895953757227,48,2304,317.7475,0.0,7.052000000000007,14.104000000000001,7251.040527462844,0.964095744680851,0.3958333333333333,2870.2035421207092,6,0.007702302631578943,4.682999999999997,51,76,13.607843137254902
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,29,immediate-fission,0.95,0.9,610,36,0.9442724458204335,1610,694,3.319884726224784,48,2304,315.88116666666645,0.0,7.052,14.104,7293.882140277441,0.973404255319149,0.375,2735.2058026040404,0,0.0,0.0,50,72,13.88
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,29,fixed-coalesce,0.95,0.9,610,36,0.9442724458204335,1610,694,3.319884726224784,48,2304,328.04366666666647,0.0,7.052000000000007,14.104,7023.455210739225,0.9725177304964538,0.375,2633.7957040272095,0,0.0,0.0,49,69,14.16326530612245
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,29,fissionspec-horizon-2,0.95,0.9,610,36,0.9442724458204335,1610,694,3.319884726224784,48,2304,315.88116666666645,0.0,7.052,14.104,7293.882140277441,0.973404255319149,0.375,2735.2058026040404,0,0.0,0.0,50,72,13.88
